Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
296,24,0.2023,55.85,2.038e+04,0.002726,1.00000,"CACNG5 CAMK2G CARTPT EPS15 FGA FHOD3 FRMD4B IGF1R LRRC28 LYSMD4 MATN4 MCCC2 PAQR8 PGPEP1L PLB1 PRR14 RGS7BP SDAD1 SFRP4 SH3BP5 STAB1 TMEM171 TREM1 TTC23"
297,21,0.2039,42.81,1.749e+04,0.002436,1.00000,"ACKR4 ACOXL ANGPTL7 BMPR1B BTNL8 CAMK2N2 CASP10 CXCR2 GPBAR1 GPLD1 IGFBP7 KRTDAP LMAN1L LY6K RALB RBPMS2 SLC44A4 SLC51A SPARC TEX44 TMEM233"
298,21,0.2006,42.12,1.727e+04,0.002426,1.00000,"ABCB6 ANKRD50 CAPS2 CD96 CHRND FAS HIST1H2AL KLK13 MMP25 NEU2 PLPPR5 PXDN RETREG2 SLC30A6 SLC6A7 STK32C TMPRSS7 TRAK2 USP13 VIL1 WNT7A"
299,23,0.2032,51.41,1.947e+04,0.002627,1.00000,"ADAD1 AMZ2 APOBEC4 C6orf201 C9orf131 CARD11 CLEC2A ENOSF1 FAM107A FAM217A IL2RB MSH4 OCM OCM2 PRSS3 RAB3B SLC10A1 SLC6A9 SPATA45 SPDYA TBC1D17 TMEM156 ZMYND12"
300,17,0.2008,27.31,1.362e+04,0.001996,1.00000,"ARPC5 CARMIL1 CCDC191 CTRL FAM91A1 GRK6 HSF2BP PEBP4 PPP1R11 PSD2 RHEX SCP2D1 SGCZ STARD9 SYDE2 TMEM186 UBASH3A"
301,9,0.8380,30.17,5891,0.005080,0.999853,"CS DLAT LIPT1 MDH2 MPC1 MPC2 PDHB PDHX SLC25A1"
302,77,0.2001,585.5,6.277e+04,0.009220,1.00000,"AGO1 AGO3 AGO4 AGTRAP ARMH1 AZIN2 BEST4 BMP8B BSDC1 BSND C1QA C1QB C1QC C1orf123 C1orf50 CATSPER4 CCDC28B CD164L2 CFAP57 CLCNKB COL8A2 CYP4A22 CYP4X1 CYP4Z1 DCDC2B ERMAP EXO5 FAAH FABP3 FAM183A FAM76A FCN3 GJA4 GJB3 GJB4 GJB5 GPR3 GPX7 GUCA2B HIVEP3 HPCAL4 HTR6 IFI44L IFI6 KDF1 KIAA0319L KLF17 KNCN LAPTM5 LCK LIN28A LURAP1 MFSD2A MPL MROH7 MTFR1L NBL1 PCSK9 PDIK1L PPT1 RAB3B SAMD13 SH3D21 SLFNL1 SPATC1 TEKT2 TMEM53 TRNP1 TSSK3 WDTC1 ZBTB8A ZBTB8B ZFP69 ZFP69B ZMYM4 ZNF684 ZNF691"
303,36,0.2009,126.6,3.034e+04,0.004145,1.00000,"AGBL5 ALK ALLC APOB ATP6V1C2 C2orf70 CAPN13 CCDC121 CCDC88A CDKN2D DGKQ DHX57 DQX1 DTNB ERLEC1 GALM GAREM2 GCKR GPR75 HECW1 HPCA HPCAL1 HS1BP3 IFT172 ITGB1BP1 KHK LAPTM4A NDUFAF2 PEBP1 PLB1 ROPN1L TFF3 TIGD6 TRIM54 WDPCP ZNF512"
304,8,0.9254,25.91,5129,0.005011,0.999679,"CBLL1 METTL14 METTL3 RBM15 VIRMA WTAP YTHDF2 ZC3H13"
305,16,0.2025,24.30,1.274e+04,0.001899,0.999999,"C8orf37 CBLN3 CEACAM8 CHDH CYP46A1 EMX1 FBXW12 KLHL26 LAMB2 LDHAL6A MANEAL MARVELD3 MINDY2 TECRL TNFAIP8 VIPR2"
306,21,0.2019,42.41,1.785e+04,0.002365,1.00000,"ANKS1A BPIFC C3orf52 CAPN13 CC2D2A DEFA4 DEFA6 DRAM2 FGL1 GALNT8 GRB14 KLRC1 LRRC37A MERTK PFN4 TAS2R31 TCF24 THBS4 TMEM236 TOMM34 ZFAND4"
307,40,0.2021,157.6,3.220e+04,0.004860,1.00000,"ANKZF1 ATOH1 C7orf33 CCDC117 CD164 CHRM2 CPT1C CTLA4 CXCL8 FGA FOXA1 FOXE3 IBTK IK IL33 IPO7 ITGA2B KIAA0319 KIAA0586 LLCFC1 LRRN1 MAST4 MLF2 MMP27 MYO16 NECAP2 NT5DC3 PEX11G PRH2 PRR9 RASSF7 RPL17 RRAS SIGLEC15 SLC44A5 SMTNL2 TBC1D1 TENT5A THAP8 TNK2"
308,18,0.2007,30.71,1.439e+04,0.002124,1.00000,"ANKRD33 BZW2 C12orf56 CAMK2G CCDC148 DLGAP4 FAM208B GCHFR GJC2 HACD1 HOPX MRAS MYO1C SLC35E4 TTLL2 UBE3D ZBTB1 ZC3H7A"
309,41,0.2016,165.3,3.322e+04,0.004940,1.00000,"ADSSL1 AK7 APOPT1 AQP9 BAG5 CCDC149 CDC42BPB CEP170B CPLX3 CRIP1 CYP46A1 EML1 EXOC3L4 FBLN5 GON7 GPR63 GPR68 GRM7 IFI27 KPNA5 MOK PPP4R4 RAB5IF RASGRF1 RIN3 SERPINA1 SERPINA11 SERPINA12 SERPINA3 SERPINA4 SERPINA6 SERPINA9 SMOC1 SPATA12 TMC5 TMEM121 TRIM60 UBR7 WDR20 ZBTB42 ZNF106"
310,26,0.2024,65.79,2.088e+04,0.003134,1.00000,"ACACB ACADS ARL6IP4 C1orf87 CCDC155 DTX3 EIF1AD HCAR2 HCAR3 HIP1R KCNK18 METTL25 MPHOSPH9 MYF5 OASL OR7A17 P2RX4 PAX7 PHETA1 PITPNM2 PLEKHG7 SDSL SEMA4C SPIC TAOK3 TMEM132D"
311,34,0.2000,112.2,2.774e+04,0.004019,1.00000,"ABCB11 ASIC4 BBS5 C11orf87 CASP10 CCDC3 CRYGA CRYGB CRYGC CRYGD CXCR2 DMAC2 HECW2 HOXD10 HOXD11 HOXD12 HOXD4 HOXD8 HOXD9 IL1F10 ITGA4 KCNC4 LYG1 MARCH4 RASSF2 RNF149 SCN2A SCN3A SCTR SSFA2 TMEM237 TTC30A TTC30B WNT10A"
312,48,0.1979,223.3,3.248e+04,0.006807,1.00000,"ARHGAP21 ARHGAP29 ARHGEF12 ATP6V0C BTBD9 CCDC115 CCDC47 EMC1 EMC2 EMC3 EMC4 EMC6 EMC7 EMC8 FLII GNA13 GRK2 KCTD10 LIMK2 LPAR1 LPAR2 LRRFIP2 LUZP1 MPRIP MYH9 MYL12A MYL12B MYL6 MYO9A MYO9B NCLN NUAK2 PDCL PKN2 PPP1R12A RAB5IF RHOA RHOC RIC8A ROCK1 ROCK2 S1PR2 SPECC1L SSH2 TMEM147 TMOD3 UNC45A WDR83OS"
313,20,0.2041,38.79,1.630e+04,0.002368,1.00000,"CARMIL2 CCDC60 CEP19 CLCN2 CLIC3 CORO2B GPC5 HENMT1 IFT46 LCN6 LYG2 MASP1 NMBR PFKFB4 PROC SYNE1 TBC1D2 TNK2 UNC79 WDR35"
314,25,0.2029,60.87,2.107e+04,0.002874,1.00000,"ANTXR1 ARHGAP25 B2M CCDC60 CCDC74A CCDC74B CEP70 CHFR CLSPN DIRAS2 DYTN FBXO43 GJA10 GKN1 GLT6D1 KRTAP25-1 LRRC2 PROM1 RASA3 RRP7A SPOCK2 TIFA TMPRSS5 ZKSCAN2 ZNF35"
315,62,0.1917,362.5,4.687e+04,0.007654,1.00000,"ADAMTS15 ADAMTS8 ANKK1 APOA1 BACE1 C11orf53 C11orf87 C11orf88 CARD16 CARD17 CARD18 CASP1 CASP4 CASP5 CCDC153 CCDC89 CEP126 CFAP300 CLDN25 CRYAB DDI1 DSCAML1 FLI1 FXYD6 GLB1L3 GUCY1A2 HSPB2 HTR3A HTR3B KCNJ1 KDELC2 MMP1 MMP10 MMP13 MMP20 MMP27 MMP3 MMP7 MMP8 NTM NXPE1 NXPE2 NXPE4 OR10G8 OR10G9 OR10S1 OR4D5 OR6B3 OR6M1 OR6X1 OR8B2 OR8B4 OR8B8 OR8D1 OR8D4 P2RY6 PANX3 PDZD3 POU2F3 RAB39A THYN1 TMEM136"
316,18,0.2022,30.93,1.429e+04,0.002154,1.00000,"ACTR1B ANKRD26 CAMSAP3 CCKAR CDK5R1 CORIN DNAL4 EIF2D FLRT2 IRX2 LPCAT1 OR10H4 PDCD1 RFX2 SAMD12 SIMC1 SLC45A2 TTC36"
317,58,0.2018,333.6,3.994e+04,0.008259,1.00000,"ANLN ARF4 ATP5MF BET1 BUD31 C19orf25 COPS6 CPSF4 CRCP CUL1 DDX56 EXOC4 HUS1 LAMTOR4 LARP7 LSM2 LSM3 LSM4 LSM5 LSM6 LSM7 LSM8 MCM7 MEPCE METTL16 MRPL32 NOM1 NRF1 NUDCD3 NUP205 ORC5 PMPCB POLD2 POP7 PPP1R35 PSMA2 PSMC2 PTCD1 RBM18 RBM28 RBM33 RBM48 RFC2 RINT1 RPA3 SBDS SEC61G SEM1 SPDYE3 SRRT TMCO6 TNPO3 TRA2B TWISTNB YAE1 YKT6 ZNF511 ZNHIT1"
318,67,0.2008,444.0,4.628e+04,0.009476,1.00000,"AK6 BMS1 C18orf21 C1D C1orf109 CIAO1 CIAO2B DDX10 DDX49 DDX55 DHX33 EXOSC1 EXOSC10 FXN HEATR1 HSCB IMP3 IMP4 KRR1 LONP1 LYRM4 MAK16 MYBBP1A NAT10 NDOR1 NEPRO NHP2 NOC4L NOL10 NOL6 NOL9 NOP10 NOP9 NUBP2 OSGEP PAK1IP1 PDCD11 POP1 POP4 POP5 PPAN PWP2 RBM19 RPP14 RPP21 RPP30 RPP38 RPP40 RRP1 RRP12 RTCB SHQ1 SOD1 SPATA5L1 SRFBP1 TIMM10 TIMM9 TMA16 TRMT112 URB1 USP36 UTP15 UTP4 WDR18 WDR3 WDR43 WDR55"
319,4,0.8411,5.046,2919,0.001721,0.992931,"HLA-DQA1 HLA-DQB1 HLA-DRB1 HLA-DRB5"
320,19,0.2034,34.77,1.485e+04,0.002330,1.00000,"ANKRD28 ART1 C1orf226 CBS CCSER1 DENND1C GAS2 GCKR HOXB13 INPP4B MS4A12 NEK9 OR8B3 RNASET2 SAA4 SAMSN1 SCUBE2 SGCZ TRIM31"
321,21,0.2014,42.29,1.731e+04,0.002431,1.00000,"ADGRF3 ATRNL1 CCT6B CD37 CD7 DTNB EXOC3L1 FAM89B FDXACB1 KBTBD4 KHK LCN9 LPIN3 ORC2 POTEG SNX6 SPDYA TGOLN2 TMEM68 TNNT2 TRIM54"
322,14,0.8961,81.54,9259,0.008704,0.999997,"ATP5F1A ATP5F1B ATP5F1C ATP5F1D ATP5F1E ATP5ME ATP5MF ATP5MG ATP5MPL ATP5PB ATP5PD ATP5PF ATP5PO TMEM242"
323,21,0.2032,42.67,1.716e+04,0.002474,1.00000,"AKAIN1 C12orf29 CD22 CD52 CMTM4 CYB5RL EVL IFI27L2 KIF1C NAPSA NKG7 PPARA SLC22A9 TGM2 TIE1 TP53INP2 TPP2 TTC9 VPREB3 WNT5A ZNF671"
324,45,0.1936,191.7,3.646e+04,0.005218,1.00000,"ADAMTS1 C17orf75 C1orf105 CALY CD244 CYP19A1 DDX49 DNAH6 ERVFRD-1 FAM47E FAR2 FBXW5 FYTTD1 HIRIP3 KCNK6 KCNK7 LAMC2 LIPE MAP1LC3C MCF2L2 MDP1 MFGE8 NFE2L3 NT5M ODF3B OR10Z1 PEBP4 POTEC PPP1R27 PSORS1C1 SARAF SCARA3 SLC36A1 SOCS1 SPINK6 SPRR4 STMND1 SWT1 TCF4 TMEM182 TNFRSF10A TSSC4 TWSG1 UNC5C ZNF594"
325,34,0.2000,112.2,2.559e+04,0.004354,1.00000,"AKT1S1 ALK ASCL1 C19orf70 DDIT4 EHBP1 ERC1 GATA2 GATA3 GPR107 GREB1L HAND2 IGF2BP1 IMMT INSM2 ISL1 LDAH LIN28B MAB21L1 MEIS2 MINOS1 MYT1 PBX1 PBX2 PBX3 PDK1 PHOX2A PHOX2B SOX11 TFAP2B TGIF2 TPRG1L TRIM71 ZMYM2"
326,47,0.2006,216.8,3.731e+04,0.005763,1.00000,"ABCD4 ADSSL1 AK7 AKT1 APOPT1 ASPG BACE1 BAG5 BCL11B CD33 CDC42BPB CEP170B CRIP1 CYB5A CYP46A1 EML1 EXOC3L4 FBLN5 GLB1L3 GON7 GPR68 IFI27 IFI27L1 IFI27L2 JAG2 LRRC74A MOK PPP1R13B PPP4R4 PRIMA1 PTPN21 RIN3 SERPINA1 SERPINA11 SERPINA12 SERPINA3 SERPINA4 SERPINA6 SERPINA9 SLC24A4 TAGLN TLN2 TMEM121 TSHR UBR7 UNC79 ZBTB42"
327,20,0.2025,38.48,1.663e+04,0.002302,1.00000,"AKTIP C17orf75 CD2 CD69 CDK5R1 CREBRF CRELD1 DLL3 FKRP FSHB LRRC7 MINPP1 MS4A7 MTTP RAB4B RPS6KB2 SPINK1 TMC6 TMEM63C TRAF4"
328,5,0.8969,8.969,3501,0.002548,0.996692,"YWHAB YWHAE YWHAG YWHAQ YWHAZ"
329,19,0.2038,34.84,1.590e+04,0.002182,1.00000,"ANGPTL5 BHMT2 BRINP3 CACNG6 CCDC89 CCK CD83 CEP126 DPP3 GPR12 GPR84 ICA1L KRTAP26-1 MEA1 NEB RIMS1 SPINK2 TBC1D17 WDR88"
330,14,0.3951,35.95,9709,0.003679,0.999997,"ERBB2 ERBB3 ESR1 FOXA1 GATA3 GRHL1 GRHL2 LMX1B PHLDA2 SPDEF TFAP2A TFAP2C TRPS1 ZNF652"
331,15,0.4394,46.14,9012,0.005077,0.999999,"CCDC6 CYB5R4 FBXO42 LCMT1 PPME1 PPP2CA PPP2R1A PPP2R2A PPP4C PPP4R3A PPP4R3B PPP6C PPP6R3 PTPA TIPRL"
332,22,0.2001,46.23,1.861e+04,0.002472,1.00000,"CDH11 CLCN3 FBXL22 GGH HIP1R KRT4 LRP2 MMP19 PITX1 PRKCD PROX1 RFX8 SCRN3 SERPINB9 SEZ6L SHROOM1 SLC37A1 SMOX SUN3 TG TRPV4 ZIC4"
333,18,0.2049,31.34,1.449e+04,0.002153,1.00000,"C19orf70 CDH19 CDR2 CHRM1 CLPS DNASE1L3 ERAP2 F2RL3 GADL1 MINOS1 NANOS1 OPA3 RD3L REEP3 TMEM95 TOGARAM1 TTLL6 ZNF354B"
334,27,0.3365,118.1,1.771e+04,0.006605,1.00000,"ADAT2 ALKBH8 CTU1 CTU2 DPH3 DUS2 EIF1 EIF2A EIF2AK4 ELP5 ELP6 METTL1 MOCS3 NR2C2AP NSUN2 PDAP1 PPP1R15B PUS3 RNF25 SSB THUMPD1 TRMT1 TRMT61A URM1 WDR4 XPOT ZPR1"
335,23,0.2008,50.81,1.892e+04,0.002671,1.00000,"ACAT1 CDON IGFBP1 LCK LEXM LRRC8E MGME1 NCKAP5 NEURL2 ORMDL1 PDZD7 PLEKHG1 PNLIPRP3 RAB39A RTN4RL1 SLC16A8 SYNJ2 THADA TMEM270 USP2 WDR38 WEE2 WNT7A"
336,17,0.2010,27.34,1.353e+04,0.002012,1.00000,"ACTL7A ASAP2 CARTPT CEL CLHC1 FRAT2 ITGBL1 LCN1 MFSD14B MSLN PPDPF PRKAR1B RNF216 SERPIND1 SOHLH2 TRPM5 WFIKKN1"
337,38,0.2008,141.2,2.675e+04,0.005236,1.00000,"ABCE1 ANAPC10 BUB1B CENPE EXOSC9 GAR1 HSPA13 HYPK KNTC1 LARP7 LSM3 LSM5 LSM6 LSM8 MAD2L1 METTL14 NAA15 NAF1 NOP10 NUF2 RPF2 RPL18 RPL28 RPL30 RPL34 RPL35A RPL5 RPL7 RPS15A RPS23 SPATA5 SPCS3 TMA16 TMCO6 TRAPPC11 TRIP13 TTK ZNF511"
338,43,0.2014,181.8,2.756e+04,0.006534,1.00000,"ACACA ACAT2 ACLY ARMH3 CERS2 CERS6 CHP1 CMPK1 COL4A3BP DTYMK ELOVL1 FASN FDFT1 FDPS GMPPB GMPS GPAT4 HMGCR HMGCS1 HSD17B12 KDSR LSS MARCH6 MAT2A MSMO1 MVD MVK PGD PI4KB PMVK SGMS1 SLC25A1 SPTLC1 SPTLC2 SPTSSA SQLE SREBF2 TECR TM9SF2 TMEM189 UBE2J2 UBIAD1 YRDC"
339,28,0.2016,76.19,2.053e+04,0.003687,1.00000,"ANKRD17 AP3S2 BTG1 CFAP65 CNMD CNOT2 CNOT3 CNOT6 CNOT7 CNOT8 DCP2 DDX6 DIS3L2 EDC3 EDC4 EIF4ENIF1 FABP6 GRIA1 LSM14A MARF1 PAIP2 PNRC2 PPP5C SLCO4A1 TPPP TUT7 UBE2H XRN1"
340,21,0.2006,42.13,1.738e+04,0.002413,1.00000,"AATK CACNA1A CCER2 CDH16 CFAP73 EXOC3L1 FABP6 FHOD3 MAP3K19 NOTUM PEPD RASD1 RETSAT RNF186 TMEM63B TREM2 TREML4 TRPM6 TSPO2 VSTM2B ZMPSTE24"
341,26,0.2015,65.48,2.229e+04,0.002923,1.00000,"ADRA2C ANXA3 APBB2 CFD CLDN24 DDX60 FCER2 HHIPL1 KLHL2 LHX5 MGAT5 NEURL2 OGG1 OMD PHOSPHO1 PLPP6 SCMH1 SH3TC1 SLC9B2 SMIM14 SORCS2 THAP6 TREML4 TSPAN5 TTLL4 VWA5A"
342,21,0.2024,42.50,1.751e+04,0.002416,1.00000,"ABHD17A AGO1 AP5S1 BSDC1 CCDC58 CFH COL5A2 DCAF5 DPP3 EPHX4 FKBP2 GPR75 OBSCN PPP1R14B RDH12 RGS11 RWDD3 TBX10 TM7SF2 TMEM184A ZNF611"
343,21,0.4100,86.10,1.354e+04,0.006301,1.00000,"CHMP1B CHMP3 CHMP4B CHMP5 CHMP6 CLTC HGS IST1 PTPN23 RNF11 SNF8 STAMBP TFG UBAP1 USP8 VPS25 VPS36 VPS37A VPS4A VPS4B VTA1"
344,18,0.2033,31.10,1.388e+04,0.002230,1.00000,"ARG1 CCT8 CHRD FNDC1 GPR1 GREM1 HCLS1 MYOM2 SERPINI1 SLA SLC26A7 WDR6 WIZ ZBTB2 ZNF292 ZNF592 ZNF639 ZNF644"
345,22,0.2028,46.85,1.788e+04,0.002607,1.00000,"ABCB9 ARHGDIG ATAD3C C1QTNF12 CALML6 CD7 CHRNA1 DCBLD1 EFCAB12 FAAP20 GALNT5 HES3 KLHDC9 METTL26 MORN1 PITPNM2 PRKCZ RAB17 RPH3AL SCNN1D TNFRSF4 TRAFD1"
346,28,0.2002,75.66,2.163e+04,0.003477,1.00000,"ARMS2 CCNB2 CFAP53 CHRNA4 ELFN1 FSCN1 FSCN3 GGA3 HOXD8 ISL2 KCNAB1 KIF22 LHX3 LIN7A LRP8 MAN1A2 MEOX2 MGAT1 MS4A7 NEUROD1 OTP OTX2 PRDX6 RALYL SASH1 SCLY SERPINA1 STMN1"
347,16,0.5232,62.78,1.102e+04,0.005649,0.999999,"ADAR EIF2AK2 IFNAR1 IFNAR2 IL6ST IRF9 ISG15 JAK1 LIFR SLC39A1 STAT1 STAT2 STAT3 TYK2 USP18 ZNFX1"
348,21,0.2023,42.49,1.711e+04,0.002471,1.00000,"ADCY1 AHDC1 CATSPER4 CHGA CKAP4 FABP1 GBX1 LEP MXD3 POPDC2 RASAL1 RTN4RL1 SLC16A8 SLC30A10 SLC30A2 SLURP1 TRAT1 TRNP1 WHRN ZBTB8B ZMAT4"
349,21,0.2017,42.35,1.738e+04,0.002425,1.00000,"AMN APBA3 C19orf38 CLDN23 COL4A3 ERBB4 GPR27 IPCEF1 KCNIP2 LCT MARCH11 NLGN2 PLB1 PLCD1 PLXNB1 POU3F3 PRADC1 SLC10A5 SPINK1 TBC1D26 ZNF683"
350,16,0.5863,70.36,1.061e+04,0.006567,0.999999,"ARCN1 BUD13 CCDC84 CHORDC1 CWF19L2 DDX10 DPAGT1 HYOU1 NKAPD1 PPP2R1A RPS25 SRFBP1 SRPRA TRAPPC4 ZPR1 ZW10"
351,36,0.2010,126.6,2.429e+04,0.005172,1.00000,"CNOT1 CNOT10 CNOT11 COX6C EIF3A EIF3D EIF3E EIF3F EIF3G EIF3H EIF3I EIF3K EIF3L EIF3M EIF4E2 EIF4G1 EIF4G2 FAM193A GGNBP2 GIGYF2 GPBP1 INTS8 IPO7 MRPL13 MTBP MTERF3 POP1 PRRC2A PRRC2C RACK1 RPL27A RPL30 RPL7 RPL8 UTP23 VIRMA"
352,21,0.2012,42.26,1.729e+04,0.002432,1.00000,"CCDC28B CD9 CLSTN1 COX7A1 DRD1 FAM110D HIST1H3D KCNC2 LIMK1 LRRN4 MTHFR MYBPC1 PKHD1L1 SLC43A2 SMIM1 TMEM102 TRIM62 WDR66 ZNF117 ZNF524 ZNF576"
353,38,0.2019,141.9,3.166e+04,0.004452,1.00000,"ABCB11 ACADL ALPI BBS5 CASP10 CHRND CHRNG COL3A1 COL4A3 COL4A4 COPS7B CPO CRYGA CRYGB CRYGC CRYGD CXCR2 GPBAR1 HOXD8 IHH ILKAP MOGAT1 NEU2 PDE6D PRLH RAB17 RETREG2 SCN2A SCN3A SCRN3 SLC11A1 SNORC TEX44 TFPI TRAK2 TRIM61 VIL1 WNT10A"
354,43,0.2002,180.7,2.894e+04,0.006188,1.00000,"ACTG1 ANLN ARHGAP21 ARHGAP29 ARHGEF12 BTBD9 CAP1 CFL1 CORO1C DIAPH1 DIAPH3 ECT2 FLII GNA13 KCTD10 KIF20A LPAR2 LRRFIP2 LUZP1 MPRIP MYH9 MYL12A MYL12B MYL6 MYO9A MYO9B NEURL4 PFN1 PPP1R12A PPP1R12C RHOA RHOC RIC8A ROCK1 ROCK2 SIAH1 SPECC1L SRF SSH2 TMOD3 UNC45A WDR1 XPO6"
355,73,0.2008,527.6,5.928e+04,0.008801,1.00000,"AANAT AATK ABCA8 ACE ACSF2 ADAM11 AFMID BAIAP2 C17orf47 C17orf67 CACNG4 CACNG5 CD300C CDK3 CENPX CSH2 CSHL1 CSNK1D CYTH1 DCXR EFCAB3 ENGASE EPX FBF1 GALK1 GDPD1 GH2 GPR142 HOXB5 HOXB9 KCNJ2 KCTD2 LGALS3BP LIMD2 LPO LRRC45 MAFG MCRIP1 METTL2B MIF4GD MKS1 MPO MRC2 MYCBPAP NME1 NME2 OR4D1 OR4D2 OTOP2 OTOP3 PLEKHM1 PPP1R27 PYCR1 RAB37 RAC3 RFNG RHBDF2 RSAD1 SCPEP1 SECTM1 SEPT4 SEPT9 SLC25A10 SLC38A10 SPHK1 SSTR2 TBKBP1 TEPSIN TEX19 TMEM235 UBE2O UNK ZACN"
356,39,0.2010,148.9,2.624e+04,0.005627,1.00000,"ANKRD17 ATXN2 ATXN2L BTG1 CNOT10 CNOT11 CNOT2 CNOT3 CNOT4 CNOT6 CNOT6L CNOT7 CNOT8 CNOT9 DCP2 DDX6 EDC3 EDC4 EIF4ENIF1 G3BP2 GID8 LARP1 LARP4 LARP4B LSM12 LSM14A MAEA MKLN1 NUFIP2 PNRC2 PPP5C PUM1 RANBP10 RANBP9 RMND5A UBE2H WDR26 XRN1 YPEL5"
357,19,0.2015,34.46,1.543e+04,0.002223,1.00000,"ARHGEF37 BRMS1L CCL18 CGA CNRIP1 CNTF FAM71E1 FERMT3 HCRTR2 HLX IGDCC4 IL36RN NR5A1 OC90 PDIA5 RASSF3 RPL36AL SEC14L5 SELENOW"
358,19,0.2018,34.50,1.572e+04,0.002185,1.00000,"AASDH CCDC62 CDK20 CNR1 COBL CSMD1 DUSP19 FGFBP1 GALNT3 KATNAL1 MANBAL MMRN1 PIGZ PROM2 RGS22 SCARA3 TCP11 TPRG1 ZDBF2"
359,21,0.2008,42.17,1.755e+04,0.002392,1.00000,"ADGRG6 AQP3 ASPG CAPN13 COBLL1 CYP27A1 DNAJC22 FBXO2 FRMD1 GPR31 KLHL18 LMNTD2 NIPAL3 PATL1 PLA1A RPH3A SPSB1 TACSTD2 TFF1 TMEM236 ZFP1"
360,68,0.2000,455.7,4.735e+04,0.009506,1.00000,"AK6 BMS1 C12orf45 C18orf21 C1D C1orf109 CCDC59 DDX10 DDX21 DDX49 DDX55 DHX33 DHX37 DIMT1 DIS3 DNTTIP2 EXOSC1 EXOSC10 EXOSC5 EXOSC8 HEATR1 HSPA14 IMP3 IMP4 KRR1 MAK16 NAT10 NCL NEPRO NOC4L NOL10 NOL6 NOL9 NOLC1 NOP10 NOP9 PAK1IP1 PARN PDCD11 PINX1 POP1 POP4 POP5 PPAN PWP2 RBM19 RPF1 RPP14 RPP21 RPP30 RPP38 RPP40 RRP12 SRFBP1 TENT4B TRMT112 URB1 USP36 UTP15 UTP20 UTP25 UTP4 WDR18 WDR3 WDR43 ZCCHC7 ZNHIT3 ZNHIT6"
361,18,0.2011,30.76,1.424e+04,0.002151,1.00000,"APLNR ATP2C2 C1QL2 CLIC6 COL1A1 DNAJB13 EVPL IFNA10 LRRC58 LRRTM3 NPY5R OR4F15 PLCB3 PTGER1 PUM3 SAMD14 SLC25A31 TTYH1"
362,33,0.2002,105.7,2.722e+04,0.003858,1.00000,"AAK1 ADGRV1 ANKRD55 ARSB ATP6AP1L BHMT BHMT2 CD180 CDH12 COL5A1 DCANP1 DHRS7 DMGDH F2R F2RL2 FNDC11 FST GAPT GGCT GMCL1 GZMK HTR3E ITGA1 ITGA2 KCNH2 NDUFS4 NUDT12 RAB3C RBM46 RNF138 SLFN5 SPATA6 ZCWPW2"
363,17,0.2036,27.69,1.336e+04,0.002063,1.00000,"AMOTL1 ANKRD65 BMT2 C11orf88 COLEC12 FAM120B HES4 IPCEF1 KRTAP10-3 LAMA2 PROM1 PSEN2 PTPRK SAMD11 SLC17A9 TAAR2 TMEM240"
364,17,0.2003,27.24,1.313e+04,0.002065,1.00000,"AGAP9 AKR1C3 C2CD4D COL13A1 COLGALT2 EFR3B HBM KIRREL3 METRN OLAH PAX2 PIM3 PSAP RCCD1 SOX14 TBCEL TBX5"
365,19,0.2025,34.63,1.557e+04,0.002214,1.00000,"ADGRG3 ARL16 C19orf18 CAPN10 COQ9 FAM210B GDF3 MAP10 MARVELD3 MCTP2 PPP3CA PPP3R1 RTL6 SLC10A6 SPRN TMF1 UMOD ZFYVE27 ZNF557"
366,19,0.2019,34.53,1.531e+04,0.002245,1.00000,"ATP13A5 C19orf18 CCDC88C COX7B2 CPT1B FNBP1 GPCPD1 KCNJ8 LYAR MBOAT1 NXNL1 PDZRN4 PPP1R16B SYBU TMEM167B TRAF3IP2 UBXN1 ZNF132 ZNF646"
367,20,0.2014,38.27,1.644e+04,0.002317,1.00000,"ARHGAP18 CACNG3 CPEB1 DACT1 FAHD1 FZD10 GNS HIP1 KLHL32 KLK2 MYO3A PNPLA7 PTGES SHC3 SHCBP1L SPATA31E1 STATH STXBP5 TMEM212 ZDHHC14"
368,23,0.2010,50.84,1.938e+04,0.002611,1.00000,"ADCY5 AKNAD1 ANXA9 BOD1L1 CPN2 DCAF11 DDX42 ECI2 GPR141 KHDC3L KIAA1614 MEP1A NPY2R NUB1 PDXDC1 PRKCG RGS22 SEC24D SLC22A16 SULT6B1 TBC1D17 TICAM1 ZNF594"
369,43,0.2017,182.1,2.896e+04,0.006232,1.00000,"ALG11 ALG5 ANAPC15 ARGLU1 BORA CCDC142 CDC16 CENPJ COG3 COG6 DAZAP1 DIS3 EXOSC8 GTF3A HNRNPD MIPEP MRPL57 MRPS31 MZT1 NAA15 NKTR NUFIP1 NUP54 NUP58 NUP62 PCID2 POMP PRPF39 RBM27 RFC3 SFSWAP SKA3 SUGT1 TMEM209 TPT1 TRNAU1AP TUBGCP3 UBE2C UBE2S USPL1 VPS36 WBP4 ZC3H13"
