id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
EXOC1	12	1.1584e-07	4.9535e-05	0.001036	25	11	-0.59409	0.99996	0.99957	1.0	499	0	-0.59409
SNAPC4	12	8.7179e-05	0.0076333	0.092843	41	9	-0.39154	0.99997	0.99979	1.0	500	0	-0.39154
RABIF	12	1.1635e-06	0.0003616	0.006939	27	11	-0.59725	0.99997	0.99979	1.0	501	0	-0.59725
USF2	12	1.4172e-06	0.00037151	0.006939	28	10	-0.50735	0.99997	0.9998	1.0	502	0	-0.50735
GPN1	6	8.1497e-06	0.00064891	0.011703	32	6	-0.89898	0.99999	0.9998	1.0	503	0	-0.89898
PREB	12	2.1652e-08	1.486e-05	0.000324	24	11	-0.70773	1.0	1.0	1.0	504	0	-0.70773
PIK3C3	12	1.8361e-08	1.486e-05	0.000324	23	11	-0.78029	1.0	1.0	1.0	505	0	-0.78029
TRAPPC1	12	6.9936e-10	4.9535e-06	0.000118	19	11	-1.0838	1.0	1.0	1.0	506	0	-1.0838
TMED2	12	2.9197e-12	4.9535e-06	0.000118	15	11	-1.4853	1.0	1.0	1.0	507	0	-1.4853
SREBF2	12	5.4361e-13	4.9535e-06	0.000118	13	11	-0.904	1.0	1.0	1.0	508	0	-0.904
TMEM258	12	1.6717e-09	4.9535e-06	0.000118	20	12	-0.80633	1.0	1.0	1.0	509	0	-0.80633
MBTPS2	12	1.409e-13	4.9535e-06	0.000118	12	12	-1.314	1.0	1.0	1.0	510	0	-1.314
EXOC3	9	2.8243e-11	4.9535e-06	0.000118	17	9	-1.2272	1.0	1.0	1.0	511	0	-1.2272
NUDC	12	5.6771e-16	4.9535e-06	0.000118	11	12	-1.342	1.0	1.0	1.0	512	0	-1.342
WRB	12	2.3554e-16	4.9535e-06	0.000118	10	12	-1.1854	1.0	1.0	1.0	513	0	-1.1854
RIC1	12	1.7407e-17	4.9535e-06	0.000118	5	12	-1.5825	1.0	1.0	1.0	514	0	-1.5825
SCARB1	12	1.1322e-18	4.9535e-06	0.000118	3	12	-1.6797	1.0	1.0	1.0	515	0	-1.6797
LDLR	12	1.6573e-17	4.9535e-06	0.000118	4	12	-2.1009	1.0	1.0	1.0	516	0	-2.1009
SCAP	12	2.5632e-21	4.9535e-06	0.000118	1	12	-2.427	1.0	1.0	1.0	517	0	-2.427
WDR7	12	2.0515e-19	4.9535e-06	0.000118	2	12	-2.2118	1.0	1.0	1.0	518	0	-2.2118
GDI2	12	3.295e-17	4.9535e-06	0.000118	8	12	-1.3631	1.0	1.0	1.0	519	0	-1.3631
ATP11A	12	3.4447e-17	4.9535e-06	0.000118	9	12	-1.1925	1.0	1.0	1.0	520	0	-1.1925
MBTPS1	12	1.8205e-17	4.9535e-06	0.000118	6	12	-1.4783	1.0	1.0	1.0	521	0	-1.4783
SLC39A7	12	2.8808e-17	4.9535e-06	0.000118	7	12	-1.5794	1.0	1.0	1.0	522	0	-1.5794
