id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TMEM258	12	1.2577e-05	0.0025411	0.040901	32	11	-0.32234	1.0	0.99999	1.0	498	0	-0.32234
EXOC3	9	1.5584e-06	0.0010848	0.020263	29	9	-0.84578	1.0	1.0	1.0	499	0	-0.84578
TRAPPC1	12	1.5872e-10	4.9535e-06	0.000136	18	11	-1.2055	1.0	0.99999	1.0	500	0	-1.2055
NUDC	12	1.3494e-10	4.9535e-06	0.000136	17	11	-0.78693	1.0	1.0	1.0	501	0	-0.78693
HYOU1	12	2.5967e-07	7.4302e-05	0.001439	27	12	-0.94554	1.0	1.0	1.0	502	0	-0.94554
GMPPB	12	1.5207e-07	7.4302e-05	0.001439	25	12	-0.42644	1.0	1.0	1.0	503	0	-0.42644
ARID3A	12	8.9102e-08	6.4395e-05	0.001403	23	12	-0.5424	1.0	1.0	1.0	504	0	-0.5424
GOSR2	12	7.1991e-08	6.4395e-05	0.001403	22	12	-0.63758	1.0	1.0	1.0	505	0	-0.63758
SREBF2	12	6.206e-14	4.9535e-06	0.000136	11	12	-1.0798	1.0	1.0	1.0	506	0	-1.0798
TMED2	12	3.768e-12	4.9535e-06	0.000136	15	12	-1.2909	1.0	1.0	1.0	507	0	-1.2909
SLC39A7	12	4.6461e-10	4.9535e-06	0.000136	19	12	-0.74232	1.0	1.0	1.0	508	0	-0.74232
ZNF652	12	3.4769e-12	4.9535e-06	0.000136	14	12	-0.96277	1.0	1.0	1.0	509	0	-0.96277
USO1	12	1.484e-11	4.9535e-06	0.000136	16	12	-1.1385	1.0	1.0	1.0	510	0	-1.1385
GET4	12	2.9539e-15	4.9535e-06	0.000136	7	12	-0.96871	1.0	1.0	1.0	511	0	-0.96871
MBTPS2	12	1.4032e-12	4.9535e-06	0.000136	12	12	-1.1609	1.0	1.0	1.0	512	0	-1.1609
GDI2	12	3.1877e-12	4.9535e-06	0.000136	13	12	-0.91172	1.0	1.0	1.0	513	0	-0.91172
LDLR	12	5.3684e-19	4.9535e-06	0.000136	3	12	-2.1421	1.0	1.0	1.0	514	0	-2.1421
WDR7	12	2.0413e-14	4.9535e-06	0.000136	10	12	-1.4885	1.0	1.0	1.0	515	0	-1.4885
GTF2A2	12	8.1316e-15	4.9535e-06	0.000136	9	12	-1.254	1.0	1.0	1.0	516	0	-1.254
MBTPS1	12	1.8564e-15	4.9535e-06	0.000136	6	12	-1.401	1.0	1.0	1.0	517	0	-1.401
WRB	12	3.3889e-15	4.9535e-06	0.000136	8	12	-1.6135	1.0	1.0	1.0	518	0	-1.6135
ATP11A	12	3.0641e-19	4.9535e-06	0.000136	2	12	-1.1421	1.0	1.0	1.0	519	0	-1.1421
RIC1	12	7.8671e-21	4.9535e-06	0.000136	1	12	-1.5564	1.0	1.0	1.0	520	0	-1.5564
SCAP	12	1.1859e-17	4.9535e-06	0.000136	5	12	-1.7901	1.0	1.0	1.0	521	0	-1.7901
SCARB1	12	1.2008e-18	4.9535e-06	0.000136	4	12	-1.5233	1.0	1.0	1.0	522	0	-1.5233
