id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
USO1	12	1.4004e-09	1.9814e-05	0.000691	15	10	-0.88132	0.99992	0.99934	1.0	498	0	-0.88132
GTF2F2	9	0.0039055	0.18134	1.0	49	6	-0.20888	0.99994	0.99878	1.0	499	0	-0.20888
PFDN2	9	0.091928	0.60998	1.0	94	4	-0.22639	0.99995	0.99892	1.0	500	0	-0.22639
GTF2A2	12	1.0581e-05	0.0096048	0.228333	22	10	-0.39426	0.99997	0.99959	1.0	501	0	-0.39426
INTS1	12	0.02096	0.42244	1.0	66	6	-0.20834	0.99998	0.99964	1.0	502	0	-0.20834
RAB10	12	2.8596e-05	0.016193	0.319996	26	9	-0.43424	0.99998	0.99971	1.0	503	0	-0.43424
PROX1	12	2.801e-06	0.0034724	0.086479	20	10	-0.35005	0.99999	0.99972	1.0	504	0	-0.35005
MBTPS2	12	4.5699e-09	3.4674e-05	0.001067	16	11	-0.86053	0.99999	0.99972	1.0	505	0	-0.86053
GET4	12	1.6609e-10	9.907e-06	0.00037	14	11	-0.68698	1.0	0.99988	1.0	506	0	-0.68698
PIKFYVE	12	5.9284e-05	0.023821	0.401889	30	9	-0.32939	1.0	0.9999	1.0	507	0	-0.32939
CDK5RAP3	12	1.1078e-07	0.00040123	0.011044	19	11	-0.75544	1.0	0.99992	1.0	508	0	-0.75544
ATP11A	12	3.4808e-13	9.907e-06	0.00037	6	11	-1.0377	1.0	0.99993	1.0	509	0	-1.0377
SCAP	12	7.2111e-11	9.907e-06	0.00037	12	11	-1.3631	1.0	0.99995	1.0	510	0	-1.3631
SLC39A7	12	4.9072e-11	9.907e-06	0.00037	11	10	-0.9132	1.0	0.99997	1.0	511	0	-0.9132
DPAGT1	12	5.1893e-09	3.4674e-05	0.001067	17	11	-0.74483	1.0	0.99998	1.0	512	0	-0.74483
TMED2	12	8.1202e-12	9.907e-06	0.00037	9	11	-0.89027	1.0	0.99998	1.0	513	0	-0.89027
WRB	12	1.397e-12	9.907e-06	0.00037	8	11	-1.0946	1.0	0.99999	1.0	514	0	-1.0946
ZNF652	12	9.681e-08	0.00038142	0.011044	18	11	-0.66437	1.0	0.99999	1.0	515	0	-0.66437
NUDC	12	1.5807e-10	9.907e-06	0.00037	13	12	-0.82712	1.0	1.0	1.0	516	0	-0.82712
MBTPS1	12	9.5479e-12	9.907e-06	0.00037	10	12	-0.99738	1.0	1.0	1.0	517	0	-0.99738
RIC1	12	9.0287e-13	9.907e-06	0.00037	7	12	-0.80723	1.0	1.0	1.0	518	0	-0.80723
GDI2	12	2.4521e-13	9.907e-06	0.00037	5	12	-0.70967	1.0	1.0	1.0	519	0	-0.70967
WDR7	12	2.3237e-14	9.907e-06	0.00037	4	12	-1.1398	1.0	1.0	1.0	520	0	-1.1398
SCARB1	12	2.3098e-23	9.907e-06	0.00037	1	12	-1.5667	1.0	1.0	1.0	521	0	-1.5667
LDLR	12	3.422e-18	9.907e-06	0.00037	2	12	-1.5067	1.0	1.0	1.0	522	0	-1.5067
