id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
GTF2A2	12	0.00030719	0.014013	0.166569	43	9	-0.35541	0.99974	0.99911	1.0	498	0	-0.35541
PREB	12	6.9739e-05	0.003195	0.053903	31	10	-0.6764	0.99988	0.9995	1.0	499	0	-0.6764
FOSL1	12	7.743e-06	0.00079751	0.018135	23	10	-0.47764	0.99989	0.99953	1.0	500	0	-0.47764
WRAP53	12	0.012766	0.13706	0.823924	87	8	-0.1774	0.99989	0.99953	1.0	501	0	-0.1774
PRMT1	12	9.337e-05	0.0056123	0.088946	33	9	-0.60802	0.99995	0.99982	1.0	502	0	-0.60802
RABIF	12	9.7522e-06	0.0009263	0.019629	24	9	-0.59628	0.99995	0.99983	1.0	503	0	-0.59628
HYOU1	12	0.00023699	0.009803	0.121641	41	10	-0.86376	0.99996	0.99983	1.0	504	0	-0.86376
RAB10	12	4.6471e-08	4.9535e-06	0.000144	18	11	-0.90883	0.99998	0.99991	1.0	505	0	-0.90883
SREBF2	12	1.1125e-05	0.00097584	0.019629	26	11	-0.58315	0.99998	0.99994	1.0	506	0	-0.58315
UXT	12	3.8519e-06	0.00055974	0.013307	22	11	-0.65465	0.99999	0.99995	1.0	507	0	-0.65465
GNB2L1	12	6.684e-07	7.4302e-05	0.002045	19	11	-1.0873	1.0	0.99998	1.0	508	0	-1.0873
MBTPS2	12	3.8898e-11	4.9535e-06	0.000144	8	11	-1.0018	1.0	0.99999	1.0	509	0	-1.0018
ATP11A	12	1.3268e-10	4.9535e-06	0.000144	9	11	-0.94497	1.0	1.0	1.0	510	0	-0.94497
ZNF652	12	2.4145e-08	4.9535e-06	0.000144	14	12	-0.6197	1.0	1.0	1.0	511	0	-0.6197
NUDC	12	2.1729e-10	4.9535e-06	0.000144	10	12	-1.0152	1.0	1.0	1.0	512	0	-1.0152
WDR7	12	3.6363e-10	4.9535e-06	0.000144	11	12	-1.4088	1.0	1.0	1.0	513	0	-1.4088
MESDC2	12	3.7372e-08	4.9535e-06	0.000144	17	12	-0.40505	1.0	1.0	1.0	514	0	-0.40505
EIF4A1	9	3.1824e-08	4.9535e-06	0.000144	15	9	-0.86891	1.0	1.0	1.0	515	0	-0.86891
EIF3G	9	4.3436e-09	4.9535e-06	0.000144	12	9	-0.94079	1.0	1.0	1.0	516	0	-0.94079
VHL	12	4.8096e-12	4.9535e-06	0.000144	5	12	-1.0555	1.0	1.0	1.0	517	0	-1.0555
TP53	12	2.36e-11	4.9535e-06	0.000144	7	12	-0.60744	1.0	1.0	1.0	518	0	-0.60744
MBTPS1	12	2.1575e-11	4.9535e-06	0.000144	6	12	-0.99046	1.0	1.0	1.0	519	0	-0.99046
ARID3A	12	1.3367e-13	4.9535e-06	0.000144	4	12	-1.4039	1.0	1.0	1.0	520	0	-1.4039
LDLR	12	2.4959e-21	4.9535e-06	0.000144	2	12	-2.0027	1.0	1.0	1.0	521	0	-2.0027
SCARB1	12	6.7594e-22	4.9535e-06	0.000144	1	12	-1.908	1.0	1.0	1.0	522	0	-1.908
