id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
KLF6	12	4.14e-08	4.9535e-06	0.00013	17	11	-0.90576	0.99836	0.99688	1.0	496	0	-0.90576
RALGAPA2	12	0.039385	0.17997	1.0	83	4	-0.10166	0.9984	0.99688	1.0	497	0	-0.10166
NSA2	12	0.0003221	0.0023331	0.034863	35	9	-0.92979	0.99851	0.99725	1.0	498	0	-0.92979
INSIG2	12	0.025441	0.10465	0.729775	75	7	-0.37942	0.99917	0.99766	1.0	499	0	-0.37942
LAS1L	9	0.060285	0.20037	1.0	95	4	-0.19444	0.99934	0.99769	1.0	500	0	-0.19444
SCARB1	12	3.4495e-07	4.9535e-06	0.00013	20	11	-0.64011	0.99978	0.99935	1.0	501	0	-0.64011
EXOC3	9	0.000199	0.0013721	0.021746	33	7	-0.60316	0.99986	0.99974	1.0	502	0	-0.60316
FNDC3B	12	4.6479e-05	0.0005003	0.008441	31	10	-0.47472	0.99998	0.99992	1.0	503	0	-0.47472
GDI2	12	3.8816e-09	4.9535e-06	0.00013	16	10	-0.96481	0.99998	0.99995	1.0	504	0	-0.96481
WDR7	12	2.1738e-13	4.9535e-06	0.00013	7	11	-1.5534	0.99999	0.99997	1.0	505	0	-1.5534
FOSL1	12	0.022681	0.093101	0.676274	71	7	-0.22338	0.99999	1.0	1.0	506	0	-0.22338
USO1	12	2.7175e-09	4.9535e-06	0.00013	15	11	-1.3202	0.99999	1.0	1.0	507	0	-1.3202
XBP1	12	6.1705e-07	1.486e-05	0.00037	21	10	-0.80533	1.0	1.0	1.0	508	0	-0.80533
SLC39A7	12	7.6223e-06	0.00013374	0.002915	24	10	-0.73044	1.0	1.0	1.0	509	0	-0.73044
TRAPPC1	12	5.8819e-12	4.9535e-06	0.00013	10	11	-1.0551	1.0	1.0	1.0	510	0	-1.0551
MESDC2	12	8.7812e-08	4.9535e-06	0.00013	18	12	-0.75185	1.0	1.0	1.0	511	0	-0.75185
SREBF2	12	1.2084e-12	4.9535e-06	0.00013	9	12	-1.1662	1.0	1.0	1.0	512	0	-1.1662
ZNF652	12	6.5618e-12	4.9535e-06	0.00013	13	12	-0.99323	1.0	1.0	1.0	513	0	-0.99323
NUDC	12	6.5618e-12	4.9535e-06	0.00013	12	12	-1.0138	1.0	1.0	1.0	514	0	-1.0138
TMED2	12	5.9068e-12	4.9535e-06	0.00013	11	12	-1.0874	1.0	1.0	1.0	515	0	-1.0874
ATP11A	12	2.6126e-13	4.9535e-06	0.00013	8	12	-1.0393	1.0	1.0	1.0	516	0	-1.0393
RIC1	12	1.2376e-14	4.9535e-06	0.00013	6	12	-0.91558	1.0	1.0	1.0	517	0	-0.91558
WRB	12	5.2208e-18	4.9535e-06	0.00013	5	12	-1.9668	1.0	1.0	1.0	518	0	-1.9668
MBTPS1	12	8.2879e-22	4.9535e-06	0.00013	3	12	-1.9354	1.0	1.0	1.0	519	0	-1.9354
LDLR	12	2.3831e-22	4.9535e-06	0.00013	1	12	-2.3594	1.0	1.0	1.0	520	0	-2.3594
MBTPS2	12	9.4781e-20	4.9535e-06	0.00013	4	12	-1.6453	1.0	1.0	1.0	521	0	-1.6453
SCAP	12	6.7594e-22	4.9535e-06	0.00013	2	12	-2.2964	1.0	1.0	1.0	522	0	-2.2964
