id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ACAD11	12	0.00063289	0.015202	0.126174	61	8	-0.36362	1.0	0.99993	1.0	496	0	-0.36362
SNAPC4	12	4.3538e-06	0.00026253	0.003349	41	10	-0.59863	1.0	0.99994	1.0	497	0	-0.59863
ZNF652	12	7.4512e-09	4.9535e-06	9.3e-05	25	10	-0.88028	1.0	0.99994	1.0	498	0	-0.88028
GTF2F2	9	2.9587e-07	1.486e-05	0.000259	30	9	-0.92138	1.0	0.99999	1.0	499	0	-0.92138
HNRNPU	12	1.0713e-06	8.4209e-05	0.00119	36	11	-0.60028	1.0	0.99998	1.0	500	0	-0.60028
ARID3A	12	7.1249e-09	4.9535e-06	9.3e-05	24	11	-0.6176	1.0	0.99998	1.0	501	0	-0.6176
USO1	12	3.0807e-07	2.4767e-05	0.000393	32	11	-0.68022	1.0	0.99999	1.0	502	0	-0.68022
POLR2L	9	2.9457e-08	4.9535e-06	9.3e-05	27	9	-1.4493	1.0	1.0	1.0	503	0	-1.4493
SLC39A7	12	2.6658e-10	4.9535e-06	9.3e-05	16	12	-1.2398	1.0	1.0	1.0	504	0	-1.2398
FOSL1	12	1.3255e-09	4.9535e-06	9.3e-05	22	12	-0.52171	1.0	1.0	1.0	505	0	-0.52171
RIC1	12	9.4742e-10	4.9535e-06	9.3e-05	21	12	-0.96005	1.0	1.0	1.0	506	0	-0.96005
YKT6	12	4.2402e-10	4.9535e-06	9.3e-05	17	12	-1.2262	1.0	1.0	1.0	507	0	-1.2262
EXOC3	9	8.8737e-10	4.9535e-06	9.3e-05	20	9	-1.1371	1.0	1.0	1.0	508	0	-1.1371
GDI2	12	7.7366e-10	4.9535e-06	9.3e-05	19	12	-0.63045	1.0	1.0	1.0	509	0	-0.63045
ATP11A	12	1.531e-11	4.9535e-06	9.3e-05	14	12	-0.8061	1.0	1.0	1.0	510	0	-0.8061
GPN3	9	5.3938e-12	4.9535e-06	9.3e-05	13	9	-1.1919	1.0	1.0	1.0	511	0	-1.1919
WRB	12	9.3779e-13	4.9535e-06	9.3e-05	11	12	-1.0244	1.0	1.0	1.0	512	0	-1.0244
TMED2	12	7.3122e-13	4.9535e-06	9.3e-05	10	12	-1.0728	1.0	1.0	1.0	513	0	-1.0728
PIK3C3	12	6.4441e-13	4.9535e-06	9.3e-05	9	12	-1.0122	1.0	1.0	1.0	514	0	-1.0122
SREBF2	12	5.4515e-13	4.9535e-06	9.3e-05	8	12	-0.85562	1.0	1.0	1.0	515	0	-0.85562
UXT	12	1.1896e-14	4.9535e-06	9.3e-05	6	12	-1.5049	1.0	1.0	1.0	516	0	-1.5049
NUDC	12	5.9533e-14	4.9535e-06	9.3e-05	7	12	-1.2587	1.0	1.0	1.0	517	0	-1.2587
MBTPS1	12	2.4179e-15	4.9535e-06	9.3e-05	5	12	-1.4517	1.0	1.0	1.0	518	0	-1.4517
SCARB1	12	1.5737e-20	4.9535e-06	9.3e-05	2	12	-1.7082	1.0	1.0	1.0	519	0	-1.7082
LDLR	12	1.3932e-23	4.9535e-06	9.3e-05	1	12	-2.5798	1.0	1.0	1.0	520	0	-2.5798
WDR7	12	3.0132e-17	4.9535e-06	9.3e-05	4	12	-1.6906	1.0	1.0	1.0	521	0	-1.6906
SCAP	12	3.9746e-19	4.9535e-06	9.3e-05	3	12	-2.0273	1.0	1.0	1.0	522	0	-2.0273
