Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
1339,15,0.4223,44.34,1.005e+04,0.004381,0.999999,"DIAPH1 DIAPH3 FLII GNA13 LRRFIP2 LUZP1 MYH9 MYL12A MYL12B MYL6 PFN1 ROCK1 ROCK2 SIAH1 TMOD3"
1340,16,0.4065,48.77,1.126e+04,0.004300,0.999999,"AK6 C18orf21 C1D DIMT1 EXOSC1 EXOSC10 HEATR1 MTREX NOP9 POP4 PPWD1 RPS23 SRFBP1 UTP15 WDR43 ZCCHC9"
1341,6,0.4246,6.369,4699,0.001350,0.998474,"ALPG ATP13A1 C2orf40 DIO1 FZD5 WFDC1"
1342,5,0.4473,4.473,4192,0.001063,0.996692,"ACTG2 DIRAS1 GCM1 GPX8 PLSCR5"
1343,5,0.4439,4.439,4054,0.001091,0.996692,"DGAT1 DIRC1 IYD NOTUM SLC15A3"
1344,8,0.4166,11.66,5924,0.001960,0.999679,"DISP3 PRAMEF1 PRAMEF11 PRAMEF12 PRAMEF14 PRAMEF18 PRAMEF20 PRKACB"
1345,11,0.8778,48.28,7035,0.006795,0.999969,"ALKBH8 CTU1 CTU2 DPH3 ELP5 ELP6 MOCS3 NR2C2AP PUS3 RNF25 URM1"
1346,6,0.4071,6.107,4757,0.001279,0.998474,"AARS DKK3 DNASE1L2 DZIP1 TANGO6 TCAP"
1347,32,0.3951,196.0,2.656e+04,0.007305,1.00000,"C5AR1 C5AR2 CABP5 CALM3 CBLC CCDC61 CRX DKKL1 EML2 FFAR3 FLT3LG FUT1 FUT2 GPR32 IGFL1 IGFL2 IGFL3 IGFL4 KIR2DL1 KLK11 KLK3 SIGLEC11 SIGLEC5 SPACA4 SULT2A1 SULT2B1 TPRX1 VN1R4 ZNF155 ZNF45 ZNF665 ZNF880"
1348,7,0.4025,8.452,5641,0.001492,0.999299,"DLG4 KIAA1324L LMO1 NXPH2 PACS1 PNKD UPP2"
1349,4,0.4380,2.628,2921,0.0008965,0.992931,"DLGAP3 KCTD8 KIAA1143 KIF15"
1350,6,0.4146,6.219,4841,0.001280,0.998474,"CIZ1 DLK1 GPR35 MGAT5B MLYCD RGL3"
1351,6,0.4171,6.256,5035,0.001238,0.998474,"DLX1 HTR1E KCNK6 RTP4 SYNGR3 VWA3A"
1352,6,0.4280,6.419,4963,0.001289,0.998474,"DLX2 DNAJC5G HOXB4 INHBC SNX11 TBKBP1"
1353,7,0.4070,8.547,5710,0.001491,0.999299,"ABCC10 DEFB1 DMBX1 MMP20 SMIM2 SPATA25 WFDC6"
1354,5,0.4369,4.369,4139,0.001052,0.996692,"DMRTA1 FLRT3 PENK SSTR3 TMEM130"
1355,5,0.4381,4.381,3903,0.001118,0.996692,"DMWD FOXP1 FOXP4 INSIG1 LRRC32"
1356,5,0.4315,4.315,3954,0.001087,0.996692,"CXCL14 CXCL5 DNAAF2 GATM HKDC1"
1357,9,0.4043,14.55,5953,0.002432,0.999853,"DNAAF5 ICE2 INTS10 INTS14 PIH1D1 POLR2M RPAP3 WDCP ZNHIT3"
1358,8,0.4063,11.38,6271,0.001806,0.999679,"DNAH10 HCAR2 HCAR3 OASL P2RX4 PITPNM2 TMEM132B TMEM233"
1359,6,0.4107,6.160,4247,0.001444,0.998474,"ANP32A DNAH12 FOSL1 HIVEP1 JUN MORN3"
1360,5,0.4460,4.460,4035,0.001101,0.996692,"DNAH6 DOK3 FGF7 MKNK1 ZDHHC18"
1361,6,0.4070,6.104,4950,0.001229,0.998474,"DNAJB14 GPR1 GUCY2C HNRNPDL TMEM150C UGT2B11"
1362,6,0.4266,6.399,4866,0.001310,0.998474,"BET1L CDX1 DNAJB7 HK3 NEU4 UNC5A"
1363,6,0.4075,6.113,4956,0.001229,0.998474,"DNAJB8 EVI2B GFOD1 KLHL33 KRTAP29-1 RXFP4"
1364,4,0.4886,2.932,3014,0.0009693,0.992931,"DNAJC15 LDHC PDP1 RANBP10"
1365,13,0.4145,32.33,8688,0.003696,0.999993,"AQR BUB1B DNAJC17 HAUS2 HYPK MFAP1 RPAP1 RTF1 TUBGCP4 TUBGCP5 USP8 VPS18 VPS39"
1366,6,0.4200,6.301,4902,0.001281,0.998474,"CCL18 DNAJC18 IGDCC4 LRRN2 PDCD4 RASSF3"
1367,15,0.4078,42.82,1.002e+04,0.004244,0.999999,"ADAT2 DNAJC24 DOHH DPH1 DPH2 DPH3 DPH5 DPH6 DPH7 N6AMT1 RTCB RTRAF TPT1 TRMT61A TTC4"
1368,5,0.4058,4.058,3935,0.001028,0.996692,"AKR1B10 CSRP1 DFFA DNAJC25 TMEM190"
1369,5,0.4268,4.268,3868,0.001100,0.996692,"DERL3 DNALI1 EPM2AIP1 MMD TTC33"
1370,7,0.4256,8.937,5959,0.001494,0.999299,"CXCR6 DNASE1L3 LYPD3 MYL7 SLC38A10 TNS4 TOGARAM1"
1371,4,0.4515,2.709,3020,0.0008937,0.992931,"AKT3 DNASE2B PDK1 ZNF558"
1372,4,0.4806,2.884,3117,0.0009220,0.992931,"DLGAP2 DNHD1 ITPR1 OSBPL8"
1373,5,0.4258,4.258,4027,0.001054,0.996692,"DNM1 LHX2 REEP1 ZNF414 ZNF76"
1374,6,0.4130,6.195,4827,0.001279,0.998474,"CARF DNMBP MC1R NAB1 RXRG USP48"
1375,12,0.4108,27.11,8189,0.003290,0.999986,"ARMC7 CCDC84 DDX59 DHX9 LINS1 METTL23 NOSIP PHAX PPIH RBM48 SCNM1 TXNL4B"
1376,5,0.4558,4.558,3653,0.001243,0.996692,"DNTTIP1 ELMSAN1 NAT2 PLEKHG6 TEAD4"
1377,7,0.4011,8.423,5310,0.001580,0.999299,"ACBD3 DDHD2 DENND4A DOCK10 FLT3 SPN ZFP64"
1378,5,0.4098,4.098,3810,0.001072,0.996692,"DOCK4 MMP16 RPL26L1 SSH3 ZMYM6"
1379,13,0.4100,31.98,1.019e+04,0.003119,0.999993,"FAM131A HRASLS HTR3D KLHL6 MUC20 MUC4 PDCD6 RTP1 RTP2 SERPINI1 SLC51A TCTEX1D2 TM4SF19"
1380,8,0.4018,11.25,6037,0.001855,0.999679,"AMDHD2 DOCK7 FOXN2 ITPRIPL2 LRCH1 MOB1A STK4 TAOK2"
1381,6,0.4107,6.161,5017,0.001224,0.998474,"AMIGO1 CLCA2 DOK5 KCNQ2 MCCC1 TKTL2"
1382,5,0.4404,4.404,3997,0.001098,0.996692,"DOPEY2 HEPACAM IFT80 PEAR1 TMPRSS11A"
1383,5,0.4249,4.249,3938,0.001075,0.996692,"CBR3 CFAP57 DPP10 H1FOO RHOT1"
1384,5,0.4212,4.212,3885,0.001080,0.996692,"CD5 DPP4 RASSF3 TAOK2 ULK4"
1385,10,0.4104,18.47,7853,0.002340,0.999933,"BIVM CLYBL COMMD6 DPP8 GAS6 GPR183 SLITRK5 UCHL3 ZIC2 ZIC5"
1386,7,0.4253,8.932,5986,0.001487,0.999299,"C1orf141 DPP9 GPR141 OARD1 PEPD RETSAT SMIM29"
1387,5,0.4196,4.196,3926,0.001065,0.996692,"ADRB1 COMTD1 DPYD MAPK10 MCU"
1388,6,0.4201,6.301,4599,0.001365,0.998474,"CD6 DPYS HSD17B8 MYLIP PTBP3 SREBF1"
1389,5,0.4259,4.259,3939,0.001077,0.996692,"C12orf40 CPNE8 DRAM1 OAS1 PLPPR3"
1390,5,0.4181,4.181,4102,0.001016,0.996692,"DRAM2 LCN9 REG1A RTL10 ZNF766"
1391,11,0.3833,21.08,8507,0.002465,0.999969,"C1QB CCDC28B CLCNKA GPR153 HNRNPCL1 MST1 PRAMEF11 PRAMEF12 PRAMEF14 PRAMEF18 PRAMEF20"
1392,5,0.4493,4.493,3949,0.001134,0.996692,"ASB10 CAPN11 DRD4 PATE2 TBC1D24"
1393,17,0.4099,55.75,1.221e+04,0.004533,1.00000,"DCTN4 DDX41 DDX46 GEMIN5 IK ISY1 LARS NHP2 RACK1 RBM22 RPS14 SLU7 SPDL1 THOC3 TTC1 U2SURP ZMAT2"
1394,22,0.3832,88.52,1.480e+04,0.005929,1.00000,"ALG12 ALG9 ARHGAP45 CCND2 DPM1 HERPUD1 IKBKB IKZF3 IRF4 MAF MANF MEF2C NFKB1 POU2AF1 PRDM1 RELA RELB SMAD7 SYVN1 TCF3 UBE2G2 UBE2J1"
1395,5,0.4300,4.300,3842,0.001115,0.996692,"DSTN EBI3 FBXW9 IPP TMCO4"
1396,8,0.4299,12.04,6480,0.001850,0.999679,"BBS5 DTD2 G6PC2 GP2 SCN1A SCN2A SCN3A SCN7A"
1397,6,0.4375,6.562,5055,0.001293,0.998474,"ACTRT2 CBY3 DTWD2 HMHB1 IRF7 TBC1D19"
1398,5,0.4025,4.025,4027,0.0009962,0.996692,"ACOT4 DHRS3 DUOX1 FBN1 NPAS1"
1399,6,0.4314,6.471,5001,0.001289,0.998474,"ASIC4 CFAP44 CLSTN1 DUS3L HDHD3 SSFA2"
1400,6,0.4123,6.185,4782,0.001289,0.998474,"DUSP16 RNF220 SLC30A3 TFEB TNFRSF11A TREM2"
1401,5,0.4483,4.483,4026,0.001109,0.996692,"DEPTOR DUSP26 GABARAPL2 MC2R MEDAG"
1402,6,0.4277,6.416,4877,0.001311,0.998474,"ABI3BP APOF DUSP27 HAL LSR RABAC1"
1403,20,0.4043,76.82,1.330e+04,0.005727,1.00000,"BUB3 C1orf109 DAD1 DHX33 DPAGT1 FARSB IMP3 MYBBP1A NOL9 OSGEP PAK1IP1 POP5 RPP21 RPP30 RPP40 SPATA5L1 TIMM10 TRMT112 UTP4 WDR18"
1404,6,0.4125,6.188,4799,0.001285,0.998474,"CLCN1 DUSP3 FAP HDGFL3 MUSK OR4L1"
1405,15,0.4000,42.00,9143,0.004558,0.999999,"GRB2 KRAS LZTR1 MAP2K1 MAPK1 NF1 NRAS PTPN11 RAF1 RCE1 SHOC2 SOS1 SOS2 SPRED1 SPRED2"
1406,6,0.4214,6.321,4800,0.001312,0.998474,"APBA3 DYDC2 GSTZ1 SLC50A1 SPRN TBC1D26"
1407,5,0.4154,4.154,3957,0.001046,0.996692,"C3orf70 CCDC91 CHL1 DYNAP LCTL"
1408,6,0.4066,6.099,4722,0.001287,0.998474,"DDAH2 DYNC1I1 ENPP4 PRICKLE4 PRR3 WNT9B"
1409,6,0.4362,6.544,4923,0.001324,0.998474,"CAMKK1 DYNC2LI1 FBLN2 FBXO41 RBP7 TMEM184B"
1410,6,0.4377,6.565,4934,0.001326,0.998474,"CLDN10 DYRK3 IL22RA1 MEI4 PATE1 SFN"
1411,5,0.4250,4.250,4057,0.001044,0.996692,"E2F2 FOXQ1 MCCC2 STOM TMEM143"
1412,6,0.4215,6.323,4647,0.001355,0.998474,"CABP5 E2F4 PISD PTDSS1 SYNRG ZNF628"
1413,6,0.4428,6.643,4895,0.001352,0.998474,"EAF2 HAVCR2 PLPP7 ZBED8 ZDHHC12 ZNF189"
1414,8,0.4311,12.07,7157,0.001680,0.999679,"EBLN2 FLRT3 IL4 TGM4 TMEM104 TOMM34 TTC39B ZFAND4"
1415,6,0.4330,6.494,4799,0.001348,0.998474,"B3GAT1 ECEL1 ENTPD4 MYO1D OBSL1 XKR7"
1416,19,0.4082,69.81,1.463e+04,0.004735,1.00000,"AKAP2 ASB6 C9orf16 C9orf84 ECPAS FAM129B GBGT1 KIF12 OR1J1 OR1J2 OR1J4 OR1L1 OR1L8 OR1N2 OR1Q1 PALM2 TOR1B TXNDC8 ZBTB6"
1417,7,0.4047,8.499,5835,0.001451,0.999299,"CXCL5 EDARADD GPM6A HS3ST1 NID2 SLC34A2 SORCS2"
1418,6,0.4199,6.298,4866,0.001289,0.998474,"EDIL3 HOGA1 IQCF3 MYL3 NDFIP1 PLIN5"
1419,7,0.4030,8.463,5751,0.001466,0.999299,"EDNRA METTL22 MUC16 NAGPA NTMT1 RFNG RNF150"
1420,20,0.4083,77.57,1.587e+04,0.004852,1.00000,"BCAS4 BMP7 CASS4 CTSZ EEF1A2 FAM209A FAM209B MTRNR2L3 NDFIP1 NPBWR2 OPRL1 PMEPA1 PPDPF RBM38 SLC2A4RG STX16 TFAP2C WFDC11 ZGPAT ZNF831"
1421,8,0.4090,11.45,7095,0.001608,0.999679,"DCDC2B EBLN2 EEF1AKMT1 FRMD5 LIX1 TGM4 TNFRSF17 ZNF660"
1422,20,0.4053,77.00,1.423e+04,0.005366,1.00000,"ANAPC11 CDC27 CHMP6 EIF4A3 FTSJ3 GOSR2 GPS1 HGS INTS2 NPLOC4 NSF NUP85 PSMC5 PSMD12 RPL38 SAP30BP SRP68 TBCD USP36 UTP18"
1423,23,0.4041,102.2,1.576e+04,0.006427,1.00000,"ABCG1 BUB3 CNIH4 DUX4 EIF2S1 HSPE1 NBEAL1 NUTF2 OR2A25 RPL11 RPL12 RPL13 RPL17 RPL18A RPL23 RPL23A RPL37 RPL4 RPLP2 RPS13 SARS SNU13 ST20"
1424,7,0.8885,18.66,3795,0.004875,0.999299,"EEFSEC GPX4 PSTK SECISBP2 SEPHS2 SEPSECS TXNRD1"
1425,5,0.4265,4.265,3747,0.001134,0.996692,"CDCA4 CLEC1A EEPD1 FAM122A HIST4H4"
1426,12,0.4003,26.42,1.009e+04,0.002605,0.999986,"AFAP1L2 C2orf15 CALHM3 EFCAB5 IFIT1B LIPA LIPK LIPM MRC1 NUTM2B SFXN5 ZFYVE27"
1427,6,0.4191,6.286,4908,0.001276,0.998474,"ABCG5 EFCAB6 JPH2 MAB21L3 PITPNC1 RAPGEF5"
1428,5,0.4502,4.502,3887,0.001154,0.996692,"ACSBG2 EFCAB7 IRX4 MTFP1 PPP3CA"
1429,5,0.4239,4.239,3897,0.001084,0.996692,"BSPRY EFCC1 LRRC66 TRPM6 ZNF79"
1430,8,0.4163,11.66,6785,0.001711,0.999679,"CNTNAP1 EFEMP1 PHTF1 PRB4 PRH2 RAB31 TAS2R30 TAS2R46"
1431,16,0.3904,46.85,1.126e+04,0.004132,0.999999,"CHMP2A CLASRP GRWD1 LENG1 LENG8 NUP62 PNKP POLD1 RBM42 RPL18 RPS19 SNRNP70 SNRPD2 SYMPK TOMM40 TSEN34"
1432,5,0.4523,4.523,4020,0.001121,0.996692,"CD37 DSTYK EFNA2 ESM1 GON7"
1433,7,0.4053,8.511,5676,0.001494,0.999299,"CFAP97D1 EFNB3 GRIN2D NME1 NPTN PCDHGA4 PCDHGA8"
1434,28,0.4021,152.0,1.946e+04,0.007728,1.00000,"ABCE1 COPB2 EFTUD2 EIF2S1 EIF4A3 ETF1 ISY1 KPNB1 NBEAL1 NEDD8 NUTF2 PSMA1 PSMA2 PSMA3 PSMA4 PSMA5 PSMA6 PSMB3 RPL17 SARS SF3A1 SMU1 SNRNP200 SNRPD1 SNU13 SRP54 VCP XAB2"
1435,7,0.4173,8.763,5964,0.001464,0.999299,"CCDC159 EGF FAT4 HOGA1 INPP4B MARK4 POMGNT1"
1436,5,0.4182,4.182,3938,0.001058,0.996692,"ANKRD27 CTSO EGR2 GCFC2 TCF25"
1437,4,0.4525,2.715,3194,0.0008472,0.992931,"C8orf86 EHD4 FSCN3 RNF130"
1438,7,0.4128,8.669,5625,0.001535,0.999299,"EHHADH JUND MAIP1 PCDH15 SLC2A13 TIMD4 ZFAND2A"
1439,5,0.4084,4.084,3890,0.001046,0.996692,"ACOT7 DQX1 EIF2B3 LRRC52 ZNF311"
1440,15,0.6000,63.00,9453,0.006600,0.999999,"ALKBH8 CTU1 CTU2 DPH3 EIF1 EIF2AK4 ELP5 ELP6 MOCS3 NR2C2AP PDAP1 PPP1R15B PUS3 RNF25 URM1"
1441,27,0.3892,136.6,1.892e+04,0.007147,1.00000,"ABCE1 CNIH4 COPB2 DUX4 EIF2S1 FOXD4 NBEAL1 NEDD8 NUTF2 POGZ PSMA1 PSMA2 PSMA3 PSMA4 PSMA6 RPL17 RPL18 RPL18A RPS17 SMU1 SNRPD1 SNU13 SRP54 ST20 TSPYL5 UQCRH VCP"
1442,9,0.4046,14.57,6271,0.002311,0.999853,"EIF2B5 EIF4A1 EIF4B EIF4E EIF4G1 LSG1 NMD3 PSMD2 RFC4"
1443,6,0.4077,6.115,4705,0.001295,0.998474,"EIF4H OR51I1 OR52D1 PDCD4 PDE5A TRIM34"
1444,6,0.4304,6.456,5081,0.001266,0.998474,"ADH7 C4orf17 EIF5A2 ORMDL1 RTN4RL1 TMEM101"
1445,6,0.4302,6.453,4892,0.001314,0.998474,"APEH ELAVL2 TCAIM TNFSF8 ZNF620 ZNF90"
1446,7,0.4322,9.077,5259,0.001718,0.999299,"DCD ELAVL4 OR1M1 OR7D4 OR7G1 OR7G3 ZNF266"
1447,6,0.4472,6.708,4901,0.001363,0.998474,"CTSA ELFN2 KLHL5 SLC25A17 WFDC2 ZNF562"
1448,5,0.4599,4.599,4021,0.001140,0.996692,"CARD17 ELK3 GSDME MX2 RMDN1"
1449,5,0.4460,4.460,4062,0.001094,0.996692,"CXCL8 DTHD1 ELMOD1 S100A10 TEX12"
1450,4,0.4635,2.781,3032,0.0009139,0.992931,"CD3E ELOA3D INF2 SLC36A3"
1451,6,0.4083,6.125,4670,0.001306,0.998474,"DYNLRB2 ELOVL4 FOXF1 HOXC5 MSRB3 MYOM2"
1452,5,0.4540,4.540,3994,0.001133,0.996692,"ELOVL5 HCN3 MX1 SIGLECL1 ZNF668"
1453,7,0.4023,8.447,5789,0.001454,0.999299,"CBS ELOVL7 LARGE2 NYAP1 PTH SPSB4 ZNF648"
1454,20,0.4116,78.20,1.314e+04,0.005899,1.00000,"ARHGEF12 CCDC115 CCDC47 EMC1 EMC2 EMC3 EMC4 EMC6 EMC7 EMC8 GNA13 LPAR1 LPAR2 MYO9B NCLN PDCL RAB5IF RHOA RIC8A TMEM147"
1455,7,0.4167,8.750,5334,0.001634,0.999299,"ARHGAP9 EMCN INHBE KIF5A KRT81 SLC35B4 ZNF93"
1456,8,0.4022,11.26,6411,0.001749,0.999679,"ABCG4 ADAMTS15 ADAMTS8 EML1 KCNJ1 OR8D1 SMIM6 TMEM136"
1457,6,0.4265,6.397,5076,0.001256,0.998474,"DYNC2LI1 EML4 FBLN2 KLKB1 PROZ WDR54"
1458,6,0.4500,6.751,4956,0.001357,0.998474,"DRC7 EML5 LHFPL4 PPP1R14A RAB3IL1 TEPP"
1459,8,0.4064,11.38,6249,0.001813,0.999679,"ENAM FAM208A LIG4 MORC2 NHEJ1 PPHLN1 RYR1 XRCC4"
1460,7,0.4010,8.420,5726,0.001465,0.999299,"ENDOD1 ERBB4 GPR22 LBHD1 NAPEPLD PVRIG SPAG6"
1461,5,0.4514,4.514,4148,0.001084,0.996692,"DNAH3 ENDOU JPT2 MANBA SLC30A3"
1462,8,0.4097,11.47,6446,0.001772,0.999679,"CRYL1 ENGASE IFT88 PSPC1 RASL11A RNF6 ZMYM2 ZMYM5"
1463,4,0.4790,2.874,3077,0.0009308,0.992931,"ENHO METTL7A SFTA2 TRIM68"
1464,5,0.4340,4.340,3886,0.001113,0.996692,"BMP8A ENKUR HSPG2 MAPK8IP3 PIGQ"
1465,6,0.4259,6.389,4807,0.001324,0.998474,"CLCN3 ENPEP LAX1 PIFO SFRP2 SLCO4C1"
1466,5,0.4437,4.437,3871,0.001142,0.996692,"BGLAP BTBD9 ENPP6 RTN1 SLC2A6"
1467,5,0.4350,4.350,4016,0.001079,0.996692,"C10orf67 ENTPD1 INHA TRMT44 ZIC2"
1468,5,0.4443,4.443,3971,0.001115,0.996692,"ATG4B ENTPD3 RLF TRAF3IP1 UBQLN4"
1469,25,0.4011,120.3,1.787e+04,0.006671,1.00000,"CYP4F11 CYP4F12 CYP4F2 MEF2B OR10H2 OR7A5 OR7C1 OR7C2 ZNF14 ZNF195 ZNF253 ZNF43 ZNF443 ZNF486 ZNF492 ZNF625 ZNF682 ZNF69 ZNF714 ZNF737 ZNF763 ZNF844 ZNF91 ZNF98 ZNF99"
1470,5,0.4429,4.429,3949,0.001118,0.996692,"CAPNS1 CASC10 COPS9 EOMES SCN3B"
1471,6,0.4539,6.808,3854,0.001758,0.998474,"ARNT CUL2 EPAS1 HIF1A TNFSF10 VHL"
1472,5,0.4206,4.206,3932,0.001066,0.996692,"A4GNT DRD1 EPB41L4A KATNAL2 SLC10A5"
1473,24,0.4016,110.9,2.023e+04,0.005437,1.00000,"C8orf44 C8orf76 CA1 CA13 CA2 CA3 CA8 CNGB3 CPA6 CYP7A1 EPB41L5 ESRP1 FABP12 KLHL38 MCMDC2 MTSS1 NOV PKIA PMP2 PPDPFL SGK3 TMEM69 TRIM55 UBE2W"
1474,5,0.4061,4.061,3976,0.001018,0.996692,"BBS2 EPCAM MAMDC2 PRKD3 ZNF507"
1475,6,0.4022,6.033,4851,0.001239,0.998474,"CA13 EPHA1 FGD4 KCNE2 PPP3R1 ZNF280A"
1476,5,0.4502,4.502,3869,0.001159,0.996692,"EPHA6 EVI2B MUM1 PTH SERINC1"
1477,6,0.4171,6.256,4556,0.001368,0.998474,"CTSO EPHA8 ITPKA PTRH1 TRAPPC6B UBB"
1478,5,0.4439,4.439,4089,0.001082,0.996692,"EFCAB9 EPHB1 LIMK1 RUFY1 SUMO3"
1479,5,0.4036,4.036,3966,0.001014,0.996692,"DCTN3 EPHX1 KIAA0930 MNS1 PLEKHN1"
1480,6,0.4226,6.340,4904,0.001288,0.998474,"ATP11A DLEC1 EPHX3 HLA-DQB2 ZNF19 ZNF23"
1481,7,0.4055,8.516,5706,0.001487,0.999299,"BTBD2 CYBC1 EPHX4 FRZB NCK2 SEPT10 YPEL2"
1482,5,0.4296,4.296,3880,0.001103,0.996692,"ALKBH4 BBS4 CTNNBIP1 EPM2A ZNF521"
1483,7,0.4185,8.788,5876,0.001490,0.999299,"CAPG EPN1 GNLY STON1 TLX2 TRABD2A TRIM56"
1484,9,0.4122,14.84,7170,0.002060,0.999853,"ACACB ARL6IP4 HCAR2 HCAR3 OASL P2RX4 PITPNM2 TMEM132B TMEM233"
1485,6,0.4047,6.071,4731,0.001278,0.998474,"EPYC PEX5L PTPN3 TTC9 WNT5A ZNF280B"
1486,6,0.4250,6.375,4725,0.001344,0.998474,"ERAP1 IPCEF1 MAGI2 SYNC TNIK ZP1"
1487,5,0.4304,4.304,4274,0.001004,0.996692,"C15orf39 CYP27A1 ERAP2 GEM IL13"
1488,7,0.4108,8.627,5936,0.001448,0.999299,"ERBIN EVA1B HPCAL4 TCTEX1D1 TEKT2 TMEM171 TRIM23"
1489,6,0.4043,6.064,4930,0.001226,0.998474,"BEST2 ERF IRGC PDE6A RIMS3 ZNF568"
1490,6,0.4008,6.013,5061,0.001184,0.998474,"ARMH1 CLCN2 ERICH1 GRK4 KCNMB3 PAH"
1491,6,0.4327,6.491,4883,0.001324,0.998474,"EBPL ERICH6B HRC IQUB MYLK3 SLC2A8"
1492,5,0.4613,4.613,4064,0.001131,0.996692,"BLNK ERLIN1 LRRC29 LRRC8E VEGFC"
1493,5,0.4525,4.525,4138,0.001090,0.996692,"CDKN2D ERN2 LYZL6 SLC28A1 SUGCT"
1494,21,0.4006,84.13,1.471e+04,0.005671,1.00000,"CNIH4 DUX4 EIF2S1 EIF4B NBEAL1 NEDD8 NUTF2 POGZ PSMA1 PSMA2 PSMA4 PSMA6 RPL17 SMU1 SNRPD1 SNU13 SRP54 ST20 TBC1D3B TSPYL5 UQCRH"
1495,6,0.4022,6.032,4798,0.001253,0.998474,"ESAM FABP6 REC114 REM2 TM4SF5 ZNF480"
1496,7,0.4163,8.742,5869,0.001484,0.999299,"C20orf194 CATIP ESCO1 FAM81A MGAT4D MTTP OTUD7A"
1497,6,0.4208,6.312,4914,0.001280,0.998474,"ADAL ESD GPR176 KLHL23 MAST3 RNF6"
1498,9,0.4093,14.74,7168,0.002046,0.999853,"C1QB C1QC CELA3A CLCNKA CLCNKB ESPN MST1 NBL1 WDR38"
1499,5,0.4387,4.387,3985,0.001097,0.996692,"CNTF ESRRA HOMER3 MBP TBC1D9"
1500,6,0.4000,6.001,4982,0.001200,0.998474,"ANKRD46 C3orf30 DLG1 ERICH5 ESRRB FILIP1L"
1501,4,0.4220,2.532,3066,0.0008231,0.992931,"ESYT1 LRRTM2 S100A1 TSPEAR"
1502,7,0.4143,8.701,5790,0.001497,0.999299,"COL4A2 ESYT3 FMN2 KDELC1 PLXND1 PROZ PYGB"
1503,7,0.4457,9.360,5559,0.001677,0.999299,"ETFA ETFB ETFDH GBP7 KCNK7 PRKCD RAB1B"
1504,8,0.4189,11.73,5620,0.002077,0.999679,"DCAKD ETNPPL PFDN1 TBCA TUBA1B TUBA1C TUBB UBQLN4"
1505,6,0.4113,6.170,5170,0.001189,0.998474,"ARRDC2 ENPEP ETV1 PPFIA1 RIPOR1 TMBIM1"
1506,6,0.4043,6.065,4112,0.001468,0.998474,"ETV4 ETV5 ITPA KLHL11 MAPK1 RAF1"
1507,5,0.4382,4.382,4106,0.001063,0.996692,"BTBD6 ETV7 H6PD LMBR1 TMEM150A"
1508,5,0.4212,4.212,3724,0.001127,0.996692,"EVX2 TGIF1 UBE4B UBL7 ZSWIM6"
1509,5,0.4485,4.485,3935,0.001136,0.996692,"APC2 ATRAID EXD1 GAA TMBIM4"
1510,7,0.4206,8.834,4357,0.002017,0.999299,"AHR ARNT CUL2 EPAS1 HIF1A TIPARP VHL"
1511,5,0.4385,4.385,3872,0.001128,0.996692,"AVIL EXD3 KIAA0895L NR2F6 OR56B1"
1512,6,0.4415,6.622,4781,0.001380,0.998474,"ATP7B EXOC3L1 FGF23 MYO9A SPACA9 SYTL2"
1513,6,0.4058,6.087,4891,0.001240,0.998474,"C1orf115 EXOC3L2 LCT RNLS TMED9 TSNAX"
1514,5,0.4468,4.468,4114,0.001082,0.996692,"CCDC58 EXPH5 NDRG2 RAB31 TAAR1"
1515,5,0.4251,4.251,3887,0.001090,0.996692,"BTBD7 EXTL1 FNDC5 KLHL20 LRRC14B"
1516,5,0.4017,4.017,4126,0.0009704,0.996692,"ERAP2 F12 GUSB HAPLN3 PKP1"
1517,5,0.4501,4.501,3960,0.001132,0.996692,"CREB5 F3 INF2 LMAN1 NOXRED1"
1518,6,0.4354,6.531,4971,0.001309,0.998474,"ADCY1 CHGA FABP1 SLC16A8 SLC30A2 TRAT1"
1519,8,0.4125,11.55,7144,0.001611,0.999679,"CD180 CPT1C FABP2 LMBR1L MATN2 SMCO1 SUN2 ZNF202"
1520,18,0.4050,61.97,1.499e+04,0.004107,1.00000,"AGO1 AGO3 AGO4 AZIN2 BSDC1 C1QB C1QC CTRC FABP3 GJA4 GJB4 KIAA0319L SCMH1 TSSK3 ZBTB8A ZFP69 ZFP69B ZNF684"
1521,7,0.4309,9.050,5813,0.001551,0.999299,"C10orf62 FADS3 FAM81B IL17B MAP4K2 PATL2 PCK1"
1522,4,0.4578,2.747,2984,0.0009172,0.992931,"CNIH3 CSN2 FAF1 RPL36AL"
1523,5,0.4461,4.461,3970,0.001119,0.996692,"FAH HS3ST3A1 LAMA2 SGPP1 SYT1"
1524,5,0.4521,4.521,4024,0.001119,0.996692,"ABHD17A FAHD1 LOXL4 RUSC2 SF3A3"
1525,23,0.4050,102.5,1.791e+04,0.005673,1.00000,"ADCY10 ATXN7L3B C8orf44 CARNS1 CCDC25 CCNB1IP1 FAIM FEZF2 KIF26B KLK10 LRRC40 LYRM1 MAP3K7CL NDRG3 NECAP2 NIPSNAP3B PCDHB12 PCDHGA9 RNF114 SDR39U1 SLC25A36 TEX12 ZNF286A"
1526,6,0.4199,6.299,4919,0.001276,0.998474,"DRICH1 FAM110A KCNG3 LSR PDE4D RAB24"
1527,5,0.4251,4.251,3963,0.001069,0.996692,"CALB2 CLMN FAM110C HSF4 TMEM200B"
